2015-08-18,steps_per_day,18165.0
2015-08-19,steps_per_day,13598.0
2015-08-20,steps_per_day,16066.0
2015-08-21,steps_per_day,13336.0
2015-08-22,steps_per_day,18724.0
2015-08-23,steps_per_day,27267.0
2015-08-24,steps_per_day,16513.0
2015-08-25,steps_per_day,13599.0
2015-08-26,steps_per_day,11471.0
2015-08-27,steps_per_day,18866.0
2015-08-28,steps_per_day,19677.0
2015-08-29,steps_per_day,23509.0
2015-08-30,steps_per_day,15284.0
2015-08-31,steps_per_day,15232.0
2015-09-01,steps_per_day,13178.0
2015-09-02,steps_per_day,15115.0
2015-09-03,steps_per_day,17651.0
2015-09-04,steps_per_day,17648.0
2015-09-05,steps_per_day,17419.0
2015-09-06,steps_per_day,28855.0
2015-09-07,steps_per_day,16023.0
2015-09-08,steps_per_day,15715.0
2015-09-09,steps_per_day,15147.0
2015-09-10,steps_per_day,28110.0
2015-09-11,steps_per_day,29988.0
2015-09-12,steps_per_day,29039.0
2015-09-13,steps_per_day,17285.0
2015-09-14,steps_per_day,19299.0
2015-09-15,steps_per_day,15490.0
2015-09-16,steps_per_day,17054.0
2015-09-17,steps_per_day,13521.0
2015-09-18,steps_per_day,7746.0
2015-09-19,steps_per_day,16571.0
2015-09-20,steps_per_day,11500.0
2015-09-21,steps_per_day,12726.0
2015-09-22,steps_per_day,14475.0
2015-09-23,steps_per_day,12209.0
2015-09-24,steps_per_day,9816.0
2015-09-25,steps_per_day,13275.0
2015-09-26,steps_per_day,22002.0
2015-09-27,steps_per_day,12560.0
2015-09-28,steps_per_day,10397.0
2015-09-29,steps_per_day,17182.0
2015-09-30,steps_per_day,12270.0
2015-10-01,steps_per_day,14697.0
2015-10-02,steps_per_day,8148.0
2015-10-03,steps_per_day,25337.0
2015-10-04,steps_per_day,16222.0
2015-10-05,steps_per_day,12258.0
2015-10-06,steps_per_day,10862.0
2015-10-07,steps_per_day,11743.0
2015-10-08,steps_per_day,13633.0
2015-10-09,steps_per_day,12478.0
2015-10-10,steps_per_day,18310.0
2015-10-11,steps_per_day,10275.0
2015-10-12,steps_per_day,12158.0
2015-10-13,steps_per_day,12302.0
2015-10-14,steps_per_day,9576.0
2015-10-15,steps_per_day,16400.0
2015-10-16,steps_per_day,14739.0
2015-10-17,steps_per_day,20651.0
2015-10-18,steps_per_day,14425.0
2015-10-19,steps_per_day,13913.0
2015-10-20,steps_per_day,13999.0
2015-10-21,steps_per_day,18535.0
2015-10-22,steps_per_day,12518.0
2015-10-23,steps_per_day,20124.0
2015-10-24,steps_per_day,14872.0
2015-10-25,steps_per_day,26873.0
2015-10-26,steps_per_day,17970.0
2015-10-27,steps_per_day,28298.0
2015-10-28,steps_per_day,17307.0
2015-10-29,steps_per_day,8393.0
2015-10-30,steps_per_day,19752.0
2015-10-31,steps_per_day,30367.0
2015-11-01,steps_per_day,18466.0
2015-11-02,steps_per_day,12855.0
2015-11-03,steps_per_day,16168.0
2015-11-04,steps_per_day,13829.0
2015-11-05,steps_per_day,13640.0
2015-11-06,steps_per_day,14255.0
2015-11-07,steps_per_day,18522.0
2015-11-08,steps_per_day,22328.0
2015-11-09,steps_per_day,9310.0
2015-11-10,steps_per_day,19336.0
2015-11-11,steps_per_day,14957.0
2015-11-12,steps_per_day,12696.0
2015-11-13,steps_per_day,20569.0
2015-11-14,steps_per_day,21330.0
2015-11-15,steps_per_day,19093.0
2015-11-16,steps_per_day,16080.0
2015-11-17,steps_per_day,14872.0
2015-11-18,steps_per_day,16139.0
2015-11-19,steps_per_day,15822.0
2015-11-20,steps_per_day,8762.0
2015-11-21,steps_per_day,21995.0
2015-11-22,steps_per_day,23886.0
2015-11-23,steps_per_day,15736.0
2015-11-24,steps_per_day,12479.0
2015-11-25,steps_per_day,17787.0
2015-11-26,steps_per_day,14568.0
2015-11-27,steps_per_day,21929.0
2015-11-28,steps_per_day,16090.0
2015-11-29,steps_per_day,11707.0
2015-11-30,steps_per_day,15180.0
2015-12-01,steps_per_day,14220.0
2015-12-02,steps_per_day,6255.0
2015-12-03,steps_per_day,13150.0
2015-12-04,steps_per_day,16143.0
2015-12-05,steps_per_day,17753.0
2015-12-06,steps_per_day,20493.0
2015-12-07,steps_per_day,16729.0
2015-12-08,steps_per_day,13259.0
2015-12-09,steps_per_day,14367.0
2015-12-10,steps_per_day,10257.0
2015-12-11,steps_per_day,11091.0
2015-12-12,steps_per_day,18766.0
2015-12-13,steps_per_day,20072.0
2015-12-14,steps_per_day,14829.0
2015-12-16,steps_per_day,11624.0
2015-12-15,steps_per_day,15345.0
2015-12-17,steps_per_day,14150.0
2015-12-18,steps_per_day,16233.0
2015-12-19,steps_per_day,14484.0
2015-12-20,steps_per_day,18198.0
2015-12-21,steps_per_day,14520.0
2015-12-22,steps_per_day,14971.0
2015-12-23,steps_per_day,13108.0
2015-12-24,steps_per_day,19478.0
2015-12-25,steps_per_day,15477.0
2015-12-26,steps_per_day,13663.0
2015-12-27,steps_per_day,15549.0
2015-12-28,steps_per_day,16889.0
2015-12-29,steps_per_day,19652.0
2015-12-30,steps_per_day,15559.0
2015-12-31,steps_per_day,16726.0
2016-01-01,steps_per_day,18681.0
2016-01-02,steps_per_day,15992.0
2016-01-03,steps_per_day,18243.0
2016-01-04,steps_per_day,17166.0
2016-01-05,steps_per_day,14915.0
2016-01-06,steps_per_day,12186.0
2016-01-07,steps_per_day,13128.0
2016-01-08,steps_per_day,20728.0
2016-01-09,steps_per_day,15234.0
2016-01-10,steps_per_day,17135.0
2016-01-11,steps_per_day,14851.0
2016-01-12,steps_per_day,10293.0
2016-01-13,steps_per_day,23500.0
2016-01-14,steps_per_day,15884.0
2016-01-15,steps_per_day,17690.0
2016-01-16,steps_per_day,13925.0
2016-01-17,steps_per_day,7378.0
2016-01-18,steps_per_day,17813.0
2016-01-19,steps_per_day,17304.0
